  EEP          log10_isochrone_age_yr                    initial_mass                       star_mass                        log_Teff                           log_g                           log_L                     [Fe/H]_init              [Fe/H]           Bessell_U           Bessell_B           Bessell_V           Bessell_R           Bessell_I             2MASS_J             2MASS_H            2MASS_Ks           Kepler_Kp          Kepler_D51        Hipparcos_Hp             Tycho_B             Tycho_V       Gaia_G_DR2Rev      Gaia_BP_DR2Rev      Gaia_RP_DR2Rev          Gaia_G_MAW        Gaia_BP_MAWb        Gaia_BP_MAWf         Gaia_RP_MAW                TESS         Gaia_G_EDR3        Gaia_BP_EDR3        Gaia_RP_EDR3               phase
 1507         8.1500000000000004E+000         4.6268696490138534E+000         8.6500799766775083E-001         4.6572789271389254E+000         3.6597126204893433E+000         4.2990940697772748E+000         0.0000000000000000E+000            0.101941           -3.540512           -2.312833           -1.996562           -1.857563           -1.671053           -1.233450           -1.102860           -0.991350           -1.952774           -2.041592           -2.128387           -2.427975           -2.046410           -2.018971           -2.274874           -1.696681           -2.045876           -2.227333           -2.287562           -1.711724           -1.706161           -2.040997           -2.221754           -1.691969            6.000000
 1508         8.1500000000000004E+000         4.6268696519891144E+000         8.6495646938549586E-001         4.6689229659317242E+000         3.7066653144764015E+000         4.2986916042694077E+000         0.0000000000000000E+000            0.101941           -3.458662           -2.227669           -1.909242           -1.768923           -1.580939           -1.140934           -1.009413           -0.897121           -1.865098           -1.954779           -2.041991           -2.343273           -1.959369           -1.931983           -2.189442           -1.606919           -1.958891           -2.141503           -2.202026           -1.621956           -1.616486           -1.954080           -2.135976           -1.602180            6.000000
 1509         8.1500000000000004E+000         4.6268696549643682E+000         8.6490494110335425E-001         4.6805670047250736E+000         3.7536180084674591E+000         4.2982891387598094E+000         0.0000000000000000E+000            0.101941           -3.376534           -2.142496           -1.822021           -1.680273           -1.490728           -1.048274           -0.915829           -0.802697           -1.777452           -1.868118           -1.955625           -2.258512           -1.872408           -1.844997           -2.103994           -1.517067           -1.871909           -2.055676           -2.116472           -1.532098           -1.526735           -1.867162           -2.050197           -1.512300            6.000000
 1510         8.1500000000000004E+000         4.6268696579396256E+000         8.6485341282132722E-001         4.6922110435189737E+000         3.8005707024625188E+000         4.2978866732484819E+000         0.0000000000000000E+000            0.101940           -3.297833           -2.060923           -1.738801           -1.595989           -1.405296           -0.960958           -0.827921           -0.714220           -1.693942           -1.785312           -1.873125           -2.177333           -1.789392           -1.762030           -2.022295           -1.431896           -1.788948           -1.973642           -2.034682           -1.446922           -1.441632           -1.784255           -1.968204           -1.427107            6.000000
 1511         8.1500000000000004E+000         4.6268696609148865E+000         8.6480188453941476E-001         4.7038550823134244E+000         3.8475233964615785E+000         4.2974842077354252E+000         0.0000000000000000E+000            0.101940           -3.226467           -1.986782           -1.663743           -1.520716           -1.329809           -0.884791           -0.751866           -0.638248           -1.618932           -1.710319           -1.798572           -2.103593           -1.714438           -1.687348           -1.948349           -1.356460           -1.714280           -1.899430           -1.960674           -1.371483           -1.366188           -1.709621           -1.894022           -1.351666            6.000000
 1512         8.1500000000000004E+000         4.6268696638901448E+000         8.6475035625761620E-001         4.7154991211084258E+000         3.8944760904646367E+000         4.2970817422206364E+000         0.0000000000000000E+000            0.101940           -3.165291           -1.923011           -1.600149           -1.458051           -1.268206           -0.824162           -0.692342           -0.579718           -1.555830           -1.646328           -1.735147           -2.040216           -1.650797           -1.624258           -1.885250           -1.294610           -1.651215           -1.836163           -1.897548           -1.309634           -1.304228           -1.646565           -1.830767           -1.289834            6.000000
 1513         8.1500000000000004E+000         4.6268696668654057E+000         8.6469882797593189E-001         4.7271431599039770E+000         3.9414287844716989E+000         4.2966792767041193E+000         0.0000000000000000E+000            0.101940           -3.111542           -1.866845           -1.544969           -1.404625           -1.216765           -0.774904           -0.644914           -0.533947           -1.501458           -1.590421           -1.679883           -1.984433           -1.595457           -1.569665           -1.830095           -1.242705           -1.596654           -1.780918           -1.842396           -1.257735           -1.252142           -1.591993           -1.775521           -1.237966            6.000000
 1514         8.1500000000000004E+000         4.6268696698406639E+000         8.6464729969436172E-001         4.7387871987000789E+000         3.9883814784827587E+000         4.2962768111858711E+000         0.0000000000000000E+000            0.101940           -3.061688           -1.814716           -1.494248           -1.356091           -1.170698           -0.731663           -0.603876           -0.494917           -1.451712           -1.538797           -1.628944           -1.932676           -1.544518           -1.519573           -1.779146           -1.196064           -1.546598           -1.729921           -1.791464           -1.211100           -1.205280           -1.541914           -1.724516           -1.191369            6.000000
 1515         8.1500000000000004E+000         4.6268696728159195E+000         8.6459577141290567E-001         4.7504312374967315E+000         4.0353341724978202E+000         4.2958743456658937E+000         0.0000000000000000E+000            0.101940           -3.012199           -1.763060           -1.444029           -1.308098           -1.125213           -0.689084           -0.563525           -0.456611           -1.402483           -1.487654           -1.578493           -1.881384           -1.494080           -1.469985           -1.728658           -1.150000           -1.497046           -1.679399           -1.741000           -1.165041           -1.158991           -1.492337           -1.673985           -1.145349            6.000000
 1516         8.1500000000000004E+000         4.6268696757911787E+000         8.6454424313156375E-001         4.7620752762939338E+000         4.0822868665168803E+000         4.2954718801441851E+000         0.0000000000000000E+000            0.101940           -2.959542           -1.708307           -1.390353           -1.256295           -1.075519           -0.641813           -0.518156           -0.413009           -1.349662           -1.433191           -1.524695           -1.826988           -1.440241           -1.416903           -1.674887           -1.099827           -1.443993           -1.625576           -1.687249           -1.114873           -1.108625           -1.439270           -1.620156           -1.095212            6.000000
 1517         8.1500000000000004E+000         4.6268696787664361E+000         8.6449271485033607E-001         4.7737193150916868E+000         4.1292395605399417E+000         4.2950694146207473E+000         0.0000000000000000E+000            0.101940           -2.900189           -1.646894           -1.329268           -1.196337           -1.016829           -0.584498           -0.462066           -0.358095           -1.289145           -1.371611           -1.463716           -1.765928           -1.379104           -1.356334           -1.614095           -1.040864           -1.383442           -1.564681           -1.626462           -1.055912           -1.049534           -1.378722           -1.559266           -1.036270            6.000000
 1518         8.1500000000000004E+000         4.6268696817416970E+000         8.6444118656922297E-001         4.7853633538899896E+000         4.1761922545670025E+000         4.2946669490955802E+000         0.0000000000000000E+000            0.101940           -2.831717           -1.576385           -1.258050           -1.125223           -0.945829           -0.513429           -0.391295           -0.287686           -1.218104           -1.300302           -1.392922           -1.695767           -1.307988           -1.285527           -1.543714           -0.969872           -1.312643           -1.494123           -1.556063           -0.984920           -0.978505           -1.307951           -1.488728           -0.965278            6.000000
 1519         8.1500000000000004E+000         4.6268696847169561E+000         8.6438965828822356E-001         4.7970073926888439E+000         4.2231449485980663E+000         4.2942644835686821E+000         0.0000000000000000E+000            0.101940           -2.757148           -1.499849           -1.180069           -1.046632           -0.866546           -0.433088           -0.310602           -0.206798           -1.140028           -1.222505           -1.315591           -1.619575           -1.230220           -1.207888           -1.466941           -0.890798           -1.234999           -1.417130           -1.479262           -0.905843           -0.899456           -1.230353           -1.411764           -0.886189            6.000000
 1520         8.1500000000000004E+000         4.6268696876922162E+000         8.6433813000733895E-001         4.8086514314882480E+000         4.2700976426331287E+000         4.2938620180400537E+000         0.0000000000000000E+000            0.101940           -2.678501           -1.419306           -1.097607           -0.963095           -0.781793           -0.346637           -0.223374           -0.119011           -1.057294           -1.140406           -1.233922           -1.539371           -1.148042           -1.125719           -1.385921           -0.806385           -1.152819           -1.335864           -1.398208           -0.821426           -0.815109           -1.148230           -1.330532           -0.801751            6.000000
 1521         8.1500000000000004E+000         4.6268696906674700E+000         8.6428660172656757E-001         4.8202954702882010E+000         4.3170503366721888E+000         4.2934595525096952E+000         0.0000000000000000E+000            0.101940           -2.597495           -1.336466           -1.012608           -0.876782           -0.693990           -0.256804           -0.132539           -0.027423           -0.971930           -1.055865           -1.149788           -1.456861           -1.063365           -1.040985           -1.302478           -0.718989           -1.068070           -1.252162           -1.314727           -0.734025           -0.727800           -1.063544           -1.246868           -0.714324            6.000000
 1522         8.1500000000000004E+000         4.6268696936427283E+000         8.6423507344591100E-001         4.8319395090887065E+000         4.3640030307152529E+000         4.2930570869776066E+000         0.0000000000000000E+000            0.101940           -2.515846           -1.253038           -0.927022           -0.789860           -0.605553           -0.166315           -0.041022            0.064870           -0.885967           -0.970746           -1.065061           -1.373754           -0.978101           -0.955652           -1.218437           -0.630967           -0.982722           -1.167865           -1.230648           -0.645998           -0.639868           -0.978259           -1.162608           -0.626270            6.000000
 1523         8.1500000000000004E+000         4.6268696966179892E+000         8.6418354516536866E-001         4.8435835478897618E+000         4.4109557247623163E+000         4.2926546214437895E+000         0.0000000000000000E+000            0.101940           -2.435283           -1.170743           -0.842804           -0.704507           -0.518915           -0.077906            0.048237            0.154760           -0.801446           -0.886919           -0.981625           -1.291769           -0.894170           -0.871696           -1.135631           -0.544684           -0.898754           -1.084822           -1.147808           -0.559711           -0.553658           -0.894347           -1.079599           -0.539961            6.000000
 1524         8.1500000000000004E+000         4.6268696995932475E+000         8.6413201688494024E-001         4.8552275866913668E+000         4.4579084188133793E+000         4.2922521559082405E+000         0.0000000000000000E+000            0.101940           -2.356074           -1.089849           -0.760266           -0.621074           -0.434464            0.007978            0.134764            0.241741           -0.718691           -0.804682           -0.899776           -1.211175           -0.811877           -0.789431           -1.054349           -0.460521           -0.816479           -1.003323           -1.066495           -0.475543           -0.469548           -0.812122           -0.998130           -0.455776            6.000000
 1525         8.1500000000000004E+000         4.6268697025685084E+000         8.6408048860462650E-001         4.8668716254935225E+000         4.5048611128684426E+000         4.2918496903709622E+000         0.0000000000000000E+000            0.101940           -2.276600           -1.008745           -0.677577           -0.537521           -0.349931            0.093896            0.221300            0.328717           -0.635795           -0.722282           -0.817754           -1.130361           -0.729424           -0.707007           -0.972874           -0.376264           -0.734047           -0.921639           -0.984991           -0.391284           -0.385344           -0.729738           -0.916475           -0.371499            6.000000
 1526         8.1500000000000004E+000         4.6268697055437666E+000         8.6402896032442644E-001         4.8785156642962306E+000         4.5518138069275089E+000         4.2914472248319546E+000         0.0000000000000000E+000            0.101940           -2.196862           -0.927431           -0.594726           -0.453834           -0.265291            0.179880            0.307884            0.415727           -0.552743           -0.639711           -0.735550           -1.049327           -0.646802           -0.624414           -0.891201           -0.291894           -0.651446           -0.839763           -0.903289           -0.306909           -0.301023           -0.647183           -0.834627           -0.287108            6.000000
 1527         8.1500000000000004E+000         4.6268697085190196E+000         8.6397743204434030E-001         4.8901597030994868E+000         4.5987665009905747E+000         4.2910447592912151E+000         0.0000000000000000E+000            0.101940           -2.116881           -0.845921           -0.511724           -0.370018           -0.180551            0.265927            0.394516            0.502773           -0.469547           -0.556980           -0.653176           -0.968089           -0.564022           -0.541664           -0.809343           -0.207416           -0.568687           -0.757709           -0.821404           -0.222427           -0.216594           -0.564470           -0.752600           -0.202610            6.000000
 1528         8.1500000000000004E+000         4.6268697114942805E+000         8.6392590376436917E-001         4.9018037419032936E+000         4.6457191950576391E+000         4.2906422937487463E+000         0.0000000000000000E+000            0.101940           -2.036679           -0.764230           -0.428581           -0.286084           -0.095716            0.352035            0.481193            0.589854           -0.386215           -0.474102           -0.570646           -0.886663           -0.481095           -0.458767           -0.727315           -0.122836           -0.485783           -0.675488           -0.739348           -0.137844           -0.132061           -0.481610           -0.670407           -0.118011            6.000000
 1529         8.1500000000000004E+000         4.6268697144695388E+000         8.6387437548451185E-001         4.9134477807076511E+000         4.6926718891287029E+000         4.2902398282045491E+000         0.0000000000000000E+000            0.101940           -1.956256           -0.682362           -0.345302           -0.202035           -0.010792            0.438197            0.567910            0.676964           -0.302753           -0.391080           -0.487963           -0.805052           -0.398026           -0.375728           -0.645121           -0.038159           -0.402737           -0.593107           -0.657127           -0.053164           -0.047431           -0.398607           -0.588051           -0.033317            6.000000
 1530         8.1500000000000004E+000         4.6268697174447997E+000         8.6382284720476865E-001         4.9250918195125575E+000         4.7396245832037671E+000         4.2898373626586199E+000         0.0000000000000000E+000            0.101940           -1.875590           -0.600297           -0.261871           -0.117860            0.074233            0.524422            0.654674            0.764110           -0.219146           -0.307898           -0.405110           -0.723236           -0.314800           -0.292531           -0.562741            0.046625           -0.319532           -0.510546           -0.574722            0.031623            0.037308           -0.315444           -0.505516            0.051486            6.000000
 1531         8.1500000000000004E+000         4.6268697204200588E+000         8.6377131892513992E-001         4.9367358583180172E+000         4.7865772772828326E+000         4.2894348971109615E+000         0.0000000000000000E+000            0.101940           -1.794701           -0.518053           -0.178300           -0.033566            0.159350            0.610706            0.741481            0.851288           -0.135405           -0.224569           -0.322100           -0.641232           -0.231427           -0.209189           -0.480191            0.131510           -0.236182           -0.427820           -0.492147            0.116510            0.122148           -0.232135           -0.422814            0.136387            6.000000
 1532         8.1500000000000004E+000         4.6268697233953162E+000         8.6371979064562510E-001         4.9483798971240267E+000         4.8335299713659028E+000         4.2890324315615729E+000         0.0000000000000000E+000            0.101940           -1.713605           -0.435639           -0.094598            0.050838            0.244556            0.697048            0.828332            0.938499           -0.051537           -0.141102           -0.238944           -0.559053           -0.147918           -0.125710           -0.397482            0.216489           -0.152696           -0.344940           -0.409413            0.201493            0.207085           -0.148689           -0.339958            0.221384            6.000000
 1533         8.1500000000000004E+000         4.6268697263705727E+000         8.6366826236622429E-001         4.9600239359305842E+000         4.8804826654529680E+000         4.2886299660104541E+000         0.0000000000000000E+000            0.101940           -1.632321           -0.353075           -0.010780            0.135341            0.329840            0.783437            0.915216            1.025736            0.032442           -0.057511           -0.155657           -0.476717           -0.064287           -0.042109           -0.314631            0.301551           -0.069088           -0.261922           -0.326538            0.286557            0.292104           -0.065119           -0.256963            0.306461            6.000000
 1534         8.1500000000000004E+000         4.6268697293458310E+000         8.6361673408693795E-001         4.9716679747376942E+000         4.9274353595440346E+000         4.2882275004576051E+000         0.0000000000000000E+000            0.101940           -1.550827           -0.270340            0.073170            0.219955            0.415211            0.869882            1.002143            1.113005            0.116548            0.026217           -0.072222           -0.394202            0.019482            0.041631           -0.231618            0.386707            0.014657           -0.178747           -0.243502            0.371716            0.377220            0.018589           -0.173811            0.391634            6.000000
 1535         8.1500000000000004E+000         4.6268697323210919E+000         8.6356520580776586E-001         4.9833120135453539E+000         4.9743880536391005E+000         4.2878250349030260E+000         0.0000000000000000E+000            0.101940           -1.469130           -0.187440            0.157249            0.304678            0.500669            0.956382            1.089112            1.200306            0.200778            0.110082            0.011356           -0.311516            0.103385            0.125504           -0.148450            0.471957            0.098536           -0.095422           -0.160311            0.456968            0.462430            0.102433           -0.090507            0.476900            6.000000
 1536         8.1500000000000004E+000         4.6268697352963502E+000         8.6351367752870789E-001         4.9949560523535634E+000         5.0213407477381677E+000         4.2874225693467176E+000         0.0000000000000000E+000            0.101940           -1.387253           -0.104396            0.241439            0.389494            0.586200            1.042928            1.176113            1.287631            0.285114            0.194064            0.095059           -0.228680            0.187405            0.209494           -0.065145            0.557285            0.182532           -0.011964           -0.076984            0.542299            0.547720            0.186394           -0.007071            0.562243            6.000000
 1537         8.1500000000000004E+000         4.6268697382716084E+000         8.6346214924976405E-001         5.0066000911623245E+000         5.0682934418412371E+000         4.2870201037886790E+000         0.0000000000000000E+000            0.101940           -1.305206           -0.021213            0.325737            0.474401            0.671804            1.129519            1.263148            1.374981            0.369554            0.278159            0.178884           -0.145699            0.271536            0.293596            0.018291            0.642692            0.266640            0.071620            0.006474            0.627707            0.633088            0.270469            0.076493            0.647663            6.000000
 1538         8.1500000000000004E+000         4.6268697412468649E+000         8.6341062097093435E-001         5.0182441299716363E+000         5.1152461359483041E+000         4.2866176382289094E+000         0.0000000000000000E+000            0.101940           -1.222970            0.062124            0.410155            0.559411            0.757489            1.216163            1.350223            1.462361            0.454110            0.362380            0.262841           -0.062557            0.355793            0.377823            0.101872            0.728184            0.350873            0.155346            0.090076            0.713203            0.718544            0.354668            0.160198            0.733170            6.000000
 1539         8.1500000000000004E+000         4.6268697442221232E+000         8.6335909269221900E-001         5.0298881687814969E+000         5.1621988300593724E+000         4.2862151726674105E+000         0.0000000000000000E+000            0.101940           -1.140564            0.145599            0.494679            0.644509            0.843244            1.302849            1.437327            1.549765            0.538767            0.446712            0.346918            0.020728            0.440160            0.462162            0.185584            0.813752            0.435218            0.239197            0.173809            0.798774            0.804077            0.438980            0.244030            0.818751            6.000000
 1540         8.1500000000000004E+000         4.6268697471973805E+000         8.6330756441361767E-001         5.0415322075919082E+000         5.2091515241744428E+000         4.2858127071041814E+000         0.0000000000000000E+000            0.101940           -1.057998            0.229203            0.579304            0.729692            0.929066            1.389578            1.524465            1.637193            0.623521            0.531152            0.431108            0.104147            0.524632            0.546607            0.269418            0.899392            0.519667            0.323168            0.257663            0.884416            0.889683            0.523398            0.327981            0.904406            6.000000
 1541         8.1500000000000004E+000         4.6268697501726423E+000         8.6325603613513080E-001         5.0531762464028702E+000         5.2561042182935109E+000         4.2854102415392230E+000         0.0000000000000000E+000            0.101940           -0.975268            0.312942            0.664035            0.814965            1.014960            1.476354            1.611638            1.724648            0.708377            0.615702            0.515416            0.187706            0.609215            0.631161            0.353379            0.985110            0.604227            0.407262            0.341644            0.970136            0.975367            0.607926            0.412057            0.990136            6.000000
 1542         8.1500000000000004E+000         4.6268697531479006E+000         8.6320450785675784E-001         5.0648202852143829E+000         5.3030569124165821E+000         4.2850077759725336E+000         0.0000000000000000E+000            0.101940           -0.892378            0.396811            0.748865            0.900321            1.100919            1.563171            1.698840            1.812125            0.793328            0.700357            0.599835            0.271400            0.693901            0.715819            0.437463            1.070897            0.688890            0.491474            0.425747            1.055927            1.061122            0.692560            0.496251            1.075937            6.000000
 1543         8.1500000000000004E+000         4.6268697561231615E+000         8.6315297957849935E-001         5.0764643240264444E+000         5.3500096065436482E+000         4.2846053104041140E+000         0.0000000000000000E+000            0.101940           -0.809340            0.480800            0.833789            0.985757            1.186942            1.650027            1.786074            1.899625            0.878370            0.785111            0.684360            0.355220            0.778685            0.800576            0.521661            1.156754            0.773652            0.575797            0.509963            1.141785            1.146946            0.777292            0.580557            1.161805            6.000000
 1544         8.1500000000000004E+000         4.6268697590984154E+000         8.6310145130035454E-001         5.0881083628390584E+000         5.3969623006747200E+000         4.2842028448339651E+000         0.0000000000000000E+000            0.101940           -0.726154            0.564908            0.918807            1.071273            1.273028            1.736926            1.873337            1.987148            0.963502            0.869963            0.768989            0.439164            0.863567            0.885431            0.605972            1.242677            0.858511            0.660230            0.594293            1.227711            1.232839            0.862124            0.664973            1.247742            6.000000
 1545         8.1500000000000004E+000         4.6268697620736736E+000         8.6304992302232419E-001         5.0997524016522222E+000         5.4439149948097914E+000         4.2838003792620842E+000         0.0000000000000000E+000            0.101940           -0.642825            0.649133            1.003915            1.156865            1.359173            1.823860            1.960626            2.074690            1.048722            0.954911            0.853720            0.523231            0.948543            0.970381            0.690394            1.328665            0.943466            0.744771            0.678732            1.313701            1.318797            0.947052            0.749497            1.333741            6.000000
 1546         8.1500000000000004E+000         4.6268697650489345E+000         8.6299839474440843E-001         5.1113964404659358E+000         5.4908676889488621E+000         4.2833979136884759E+000         0.0000000000000000E+000            0.101940           -0.559358            0.733471            1.089110            1.242530            1.445378            1.910832            2.047943            2.162253            1.134025            1.039951            0.938548            0.607413            1.033610            1.055421            0.774923            1.414716            1.028511            0.829414            0.763278            1.399753            1.404819            1.032070            0.834125            1.419804            6.000000
 1547         8.1500000000000004E+000         4.6268697680241928E+000         8.6294686646660645E-001         5.1230404792802009E+000         5.5378203830919333E+000         4.2829954481131374E+000         0.0000000000000000E+000            0.101939           -0.475754            0.817921            1.174395            1.328272            1.531644            1.997844            2.135292            2.249842            1.219414            1.125083            1.023475            0.691712            1.118769            1.140555            0.859558            1.500833            1.113649            0.914161            0.847930            1.485871            1.490906            1.117182            0.918856            1.505931            6.000000
 1548         8.1500000000000004E+000         4.6268697709994537E+000         8.6289533818891884E-001         5.1346845180950149E+000         5.5847730772390030E+000         4.2825929825360669E+000         0.0000000000000000E+000            0.101939           -0.392018            0.902477            1.259761            1.414083            1.617964            2.084889            2.222664            2.337447            1.304881            1.210302            1.108494            0.776123            1.204014            1.225775            0.944294            1.587007            1.198874            0.999006            0.932682            1.572048            1.577053            1.202380            1.003685            1.592117            6.000000
 1549         8.1500000000000004E+000         4.6268697739747076E+000         8.6284380991134513E-001         5.1463285569103805E+000         5.6317257713900757E+000         4.2821905169572680E+000         0.0000000000000000E+000            0.101939           -0.308158            0.987135            1.345206            1.499960            1.704337            2.171968            2.310061            2.425072            1.390426            1.295605            1.193602            0.860639            1.289342            1.311078            1.029126            1.673239            1.284181            1.083944            1.017531            1.658282            1.663258            1.287663            1.088609            1.678359            6.000000
 1550         8.1500000000000004E+000         4.6268697769499658E+000         8.6279228163388555E-001         5.1579725957262950E+000         5.6786784655451470E+000         4.2817880513767381E+000         0.0000000000000000E+000            0.101939           -0.224171            1.071898            1.430736            1.585908            1.790768            2.259085            2.397489            2.512719            1.476049            1.380994            1.278802            0.945264            1.374756            1.396467            1.114058            1.759532            1.369574            1.168979            1.102479            1.744577            1.749524            1.373033            1.173630            1.764662            6.000000
 1551         8.1500000000000004E+000         4.6268697799252276E+000         8.6274075335654077E-001         5.1696166345427610E+000         5.7256311597042187E+000         4.2813855857944789E+000         0.0000000000000000E+000            0.101939           -0.140064            1.156757            1.516338            1.671919            1.877246            2.346231            2.484937            2.600381            1.561745            1.466462            1.364085            1.029990            1.460247            1.481934            1.199081            1.845877            1.455045            1.254102            1.187517            1.830924            1.835845            1.458482            1.258739            1.851017            6.000000
 1552         8.1500000000000004E+000         4.6268697829004859E+000         8.6268922507930978E-001         5.1812606733597768E+000         5.7725838538672907E+000         4.2809831202104887E+000         0.0000000000000000E+000            0.101939           -0.055844            1.241709            1.602013            1.757990            1.963773            2.433408            2.572407            2.688060            1.647510            1.552004            1.449450            1.114810            1.545813            1.567476            1.284192            1.932274            1.540590            1.339310            1.272642            1.917323            1.922216            1.544005            1.343934            1.937424            6.000000
 1553         8.1500000000000004E+000         4.6268697858757442E+000         8.6263769680219293E-001         5.1929047121773442E+000         5.8195365480343648E+000         4.2805806546247691E+000         0.0000000000000000E+000            0.101939            0.028493            1.326757            1.687763            1.844127            2.050352            2.520619            2.659903            2.775760            1.733348            1.637628            1.534899            1.199732            1.631459            1.653099            1.369395            2.018727            1.626217            1.424608            1.357859            2.003777            2.008645            1.629609            1.429217            2.023886            6.000000
 1554         8.1500000000000004E+000         4.6268697888510051E+000         8.6258616852519054E-001         5.2045487509954613E+000         5.8664892422054393E+000         4.2801781890373203E+000         0.0000000000000000E+000            0.101939            0.112937            1.411892            1.773582            1.930319            2.136975            2.607857            2.747417            2.863474            1.819250            1.723320            1.620422            1.284744            1.717174            1.738791            1.454679            2.105227            1.711912            1.509984            1.443157            2.090279            2.095120            1.715283            1.514581            2.110395            6.000000
 1555         8.1500000000000004E+000         4.6268697918262589E+000         8.6253464024830195E-001         5.2161927898141283E+000         5.9134419363805115E+000         4.2797757234481395E+000         0.0000000000000000E+000            0.101939            0.197490            1.497116            1.859468            2.016571            2.223646            2.695126            2.834957            2.951204            1.905220            1.809087            1.706025            1.369848            1.802961            1.824557            1.540049            2.191779            1.797682            1.595442            1.528540            2.176832            2.181650            1.801031            1.600027            2.196956            6.000000
 1556         8.1500000000000004E+000         4.6268698006504314E+000         8.6251256616998040E-001         5.2278320657961039E+000         5.9611999708163772E+000         4.2785639123202612E+000         0.0000000000000000E+000            0.101939            0.284135            1.584413            1.947411            2.104867            2.312350            2.784411            2.924505            3.040939            1.993242            1.896913            1.793690            1.457030            1.890808            1.912381            1.627487            2.280366            1.885509            1.682968            1.615992            2.265421            2.270216            1.888838            1.687541            2.285552            6.000000
 1557         8.1500000000000004E+000         4.6268698100388317E+000         8.6249536862748299E-001         5.2378252915040777E+000         6.0024736281490432E+000         4.2772547683811890E+000         0.0000000000000000E+000            0.101939            0.359282            1.660106            2.023643            2.181396            2.389220            2.861768            3.002081            3.118672            2.069542            1.973047            1.869689            1.532625            1.966959            1.988513            1.703298            2.357139            1.961644            1.758851            1.691813            2.342195            2.346969            1.964957            1.763414            2.362331            6.000000
 1558         8.1500000000000004E+000         4.6268698208435604E+000         8.6247812922552269E-001         5.2494619452987159E+000         6.0505270031358194E+000         4.2757395976584833E+000         0.0000000000000000E+000            0.101939            0.446853            1.748295            2.112444            2.270533            2.478744            2.951842            3.092406            3.209176            2.158418            2.061736            1.958226            1.620704            2.055668            2.077201            1.791620            2.446552            2.050334            1.847255            1.780149            2.431608            2.436359            2.053629            1.851807            2.451753            6.000000
 1559         8.1500000000000004E+000         4.6268698321621482E+000         8.6246089691155836E-001         5.2610974189481041E+000         6.0986759509197697E+000         4.2741241371932892E+000         0.0000000000000000E+000            0.101939            0.534759            1.836802            2.201546            2.359961            2.568548            3.042185            3.182991            3.299934            2.247593            2.150729            2.047072            1.709103            2.144680            2.166192            1.880256            2.536249            2.139329            1.935971            1.868796            2.521307            2.526036            2.142605            1.940512            2.541458            6.000000
 1560         8.1500000000000004E+000         4.6268698457426432E+000         8.6244361668705694E-001         5.2727272390102158E+000         6.1471856005887284E+000         4.2721253359125511E+000         0.0000000000000000E+000            0.101940            0.623676            1.926301            2.291623            2.450356            2.659309            3.133469            3.274510            3.391623            2.337742            2.240703            2.136902            1.798499            2.234672            2.256164            1.969882            2.626906            2.229303            2.025676            1.958435            2.611966            2.616673            2.232560            2.030205            2.632122            6.000000
 1561         8.1500000000000004E+000         4.6268698606709115E+000         8.6242629837508877E-001         5.2843536521229160E+000         6.1959047387212420E+000         4.2699033988296282E+000         0.0000000000000000E+000            0.101940            0.713221            2.016413            2.382296            2.541339            2.750647            3.225314            3.366586            3.483862            2.428484            2.331273            2.227333            1.888509            2.325260            2.346732            2.060117            2.718142            2.319875            2.115986            2.048679            2.703203            2.707890            2.323114            2.120503            2.723366            6.000000
 1562         8.1500000000000004E+000         4.6268698732683049E+000         8.6240909657452380E-001         5.2959849410505502E+000         6.2443149775331230E+000         4.2680099241020582E+000         0.0000000000000000E+000            0.101940            0.802064            2.105806            2.472237            2.631580            2.841233            3.316394            3.457891            3.575326            2.518493            2.421114            2.317038            1.977806            2.415118            2.436571            2.149630            2.808629            2.409717            2.205572            2.138205            2.793693            2.798358            2.412939            2.210080            2.813861            6.000000
 1563         8.1500000000000004E+000         4.6268698853185315E+000         8.6239196518855510E-001         5.3076171746746947E+000         6.2926910816711992E+000         4.2661543989589532E+000         0.0000000000000000E+000            0.101940            0.890899            2.195179            2.562141            2.721778            2.931768            3.407412            3.549127            3.666718            2.608463            2.510922            2.406713            2.067082            2.504943            2.526378            2.239118            2.899068            2.499525            2.295132            2.227704            2.884132            2.888778            2.502732            2.299629            2.904307            6.000000
 1564         8.1500000000000004E+000         4.6268698993806625E+000         8.6237480037978709E-001         5.3192437965717243E+000         6.3413788853610438E+000         4.2639647102071008E+000         0.0000000000000000E+000            0.101941            0.980615            2.285416            2.652896            2.812818            3.023135            3.499247            3.641174            3.758916            2.699282            2.601583            2.497244            2.157227            2.595619            2.617036            2.329468            2.990341            2.590186            2.385551            2.318065            2.975407            2.980033            2.593377            2.390039            2.995587            6.000000
 1565         8.1500000000000004E+000         4.6268699161567248E+000         8.6236036887958001E-001         5.3308625933496359E+000         6.3905372566280452E+000         4.2612744845607446E+000         0.0000000000000000E+000            0.101941            1.071609            2.376917            2.744899            2.905096            3.115732            3.592297            3.734431            3.852319            2.791347            2.693494            2.589030            2.248637            2.687547            2.708945            2.421077            3.082847            2.682097            2.477229            2.409684            3.067913            3.072520            2.685273            2.481707            3.088099            6.000000
